Respondent_ID,Survey_Date,Year,Month_Num,Department,Age_Group,Sex,Question_Domain,Question_Code,Question_Text,Satisfaction_Response
R00027,2023-02-13,2023,2,Emergency,31-45,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00027,2023-02-13,2023,2,Emergency,31-45,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00027,2023-02-13,2023,2,Emergency,31-45,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00027,2023-02-13,2023,2,Emergency,31-45,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00028,2023-02-24,2023,2,Emergency,60+,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00028,2023-02-24,2023,2,Emergency,60+,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00028,2023-02-24,2023,2,Emergency,60+,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00028,2023-02-24,2023,2,Emergency,60+,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00028,2023-02-24,2023,2,Emergency,60+,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00028,2023-02-24,2023,2,Emergency,60+,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00028,2023-02-24,2023,2,Emergency,60+,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00028,2023-02-24,2023,2,Emergency,60+,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00029,2023-02-23,2023,2,Pharmacy,31-45,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00029,2023-02-23,2023,2,Pharmacy,31-45,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00029,2023-02-23,2023,2,Pharmacy,31-45,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00029,2023-02-23,2023,2,Pharmacy,31-45,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00029,2023-02-23,2023,2,Pharmacy,31-45,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00029,2023-02-23,2023,2,Pharmacy,31-45,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00029,2023-02-23,2023,2,Pharmacy,31-45,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00029,2023-02-23,2023,2,Pharmacy,31-45,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00030,2023-02-02,2023,2,Pharmacy,31-45,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00030,2023-02-02,2023,2,Pharmacy,31-45,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00030,2023-02-02,2023,2,Pharmacy,31-45,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00030,2023-02-02,2023,2,Pharmacy,31-45,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00030,2023-02-02,2023,2,Pharmacy,31-45,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00030,2023-02-02,2023,2,Pharmacy,31-45,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Unsatisfied
R00030,2023-02-02,2023,2,Pharmacy,31-45,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00030,2023-02-02,2023,2,Pharmacy,31-45,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00031,2023-02-19,2023,2,Pharmacy,60+,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00031,2023-02-19,2023,2,Pharmacy,60+,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00031,2023-02-19,2023,2,Pharmacy,60+,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00031,2023-02-19,2023,2,Pharmacy,60+,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00031,2023-02-19,2023,2,Pharmacy,60+,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00031,2023-02-19,2023,2,Pharmacy,60+,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00031,2023-02-19,2023,2,Pharmacy,60+,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00031,2023-02-19,2023,2,Pharmacy,60+,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00032,2023-02-08,2023,2,Pharmacy,31-45,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00032,2023-02-08,2023,2,Pharmacy,31-45,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00032,2023-02-08,2023,2,Pharmacy,31-45,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00032,2023-02-08,2023,2,Pharmacy,31-45,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00032,2023-02-08,2023,2,Pharmacy,31-45,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00032,2023-02-08,2023,2,Pharmacy,31-45,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00032,2023-02-08,2023,2,Pharmacy,31-45,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00032,2023-02-08,2023,2,Pharmacy,31-45,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00033,2023-02-25,2023,2,Laboratory,18-30,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00033,2023-02-25,2023,2,Laboratory,18-30,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00033,2023-02-25,2023,2,Laboratory,18-30,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00033,2023-02-25,2023,2,Laboratory,18-30,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00033,2023-02-25,2023,2,Laboratory,18-30,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Unsatisfied
R00033,2023-02-25,2023,2,Laboratory,18-30,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00033,2023-02-25,2023,2,Laboratory,18-30,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00033,2023-02-25,2023,2,Laboratory,18-30,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00034,2023-02-19,2023,2,Laboratory,18-30,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00034,2023-02-19,2023,2,Laboratory,18-30,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00034,2023-02-19,2023,2,Laboratory,18-30,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00034,2023-02-19,2023,2,Laboratory,18-30,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00034,2023-02-19,2023,2,Laboratory,18-30,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00034,2023-02-19,2023,2,Laboratory,18-30,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00034,2023-02-19,2023,2,Laboratory,18-30,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00034,2023-02-19,2023,2,Laboratory,18-30,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00035,2023-02-20,2023,2,Laboratory,18-30,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00035,2023-02-20,2023,2,Laboratory,18-30,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00035,2023-02-20,2023,2,Laboratory,18-30,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00035,2023-02-20,2023,2,Laboratory,18-30,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00035,2023-02-20,2023,2,Laboratory,18-30,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00035,2023-02-20,2023,2,Laboratory,18-30,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00035,2023-02-20,2023,2,Laboratory,18-30,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00035,2023-02-20,2023,2,Laboratory,18-30,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00036,2023-02-12,2023,2,Laboratory,31-45,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00036,2023-02-12,2023,2,Laboratory,31-45,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Satisfied
R00036,2023-02-12,2023,2,Laboratory,31-45,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00036,2023-02-12,2023,2,Laboratory,31-45,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00036,2023-02-12,2023,2,Laboratory,31-45,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00036,2023-02-12,2023,2,Laboratory,31-45,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00036,2023-02-12,2023,2,Laboratory,31-45,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00036,2023-02-12,2023,2,Laboratory,31-45,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00037,2023-02-24,2023,2,Laboratory,46-60,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00037,2023-02-24,2023,2,Laboratory,46-60,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00037,2023-02-24,2023,2,Laboratory,46-60,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00037,2023-02-24,2023,2,Laboratory,46-60,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00037,2023-02-24,2023,2,Laboratory,46-60,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00037,2023-02-24,2023,2,Laboratory,46-60,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00037,2023-02-24,2023,2,Laboratory,46-60,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00037,2023-02-24,2023,2,Laboratory,46-60,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00038,2023-02-15,2023,2,Laboratory,18-30,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00038,2023-02-15,2023,2,Laboratory,18-30,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00038,2023-02-15,2023,2,Laboratory,18-30,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00038,2023-02-15,2023,2,Laboratory,18-30,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00038,2023-02-15,2023,2,Laboratory,18-30,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00038,2023-02-15,2023,2,Laboratory,18-30,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00038,2023-02-15,2023,2,Laboratory,18-30,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
